source,model_class,paper_model_label,dataset_group,dataset,metric_name,metric_value,lower_is_better,in_core_57
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,RMSEP,4.802865456056688,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,RMSEP,0.3040851789224942,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,RMSEP,1.5951757108023992,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,IncombustibleMaterial,TIC_spxy70,RMSEP,2.506867785916912,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,RMSEP,4.599714710619973,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,RMSEP,0.3307517321744063,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,RMSEP,6.898422615369386,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,RMSEP,2.341854235430136,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,RMSEP,0.7736696013360851,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,RMSEP,2.54687928995717,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,RMSEP,1.7064692893113451,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MILK,Milk_Fat_1224_KS,RMSEP,0.0862480620031288,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MILK,Milk_Lactose_1224_KS,RMSEP,0.0542675268453658,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,MILK,Milk_Urea_1224_KS,RMSEP,4.191121229855326,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PHOSPHORUS,LP_spxyG,RMSEP,0.1715412566684358,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PHOSPHORUS,MP_spxyG,RMSEP,0.0210804207437171,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PHOSPHORUS,NP_spxyG,RMSEP,0.1187254415977093,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PHOSPHORUS,Pi_spxyG,RMSEP,0.1783382503206829,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PHOSPHORUS,V25_spxyG,RMSEP,0.3055656869296078,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,PLUMS,Firmness_spxy70,RMSEP,0.2577670813995798,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,QUARTZ,Quartz_spxy70,RMSEP,3.3977579071917587e-09,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,TABLET,Escitalopramt_310_Zhao,RMSEP,0.3791222563597828,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,WOOD_density,WOOD_Density_402_Olale,RMSEP,0.1278871119669721,True,True
TabPFN_paper/master_pivot,Paper_Ridge,Ridge,WOOD_density,WOOD_N_402_Olale,RMSEP,0.0491404173686128,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,ALPINE,ALPINE_P_291_KS,RMSEP,0.0595929243596609,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,AMYLOSE,Rice_Amylose_313_YbasedSplit,RMSEP,4.51115835426626,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BEEFMARBLING,Beef_Marbling_RandomSplit,RMSEP,66.26015325958707,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BEER,Beer_OriginalExtract_60_KS,RMSEP,0.2509906164760517,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BEER,Beer_OriginalExtract_60_YbaseSplit,RMSEP,0.2248612839143847,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BERRY,brix_groupSampleID_stratDateVar_balRows,RMSEP,3.17115561094959,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BERRY,ph_groupSampleID_stratDateVar_balRows,RMSEP,0.251978582503602,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BERRY,ta_groupSampleID_stratDateVar_balRows,RMSEP,1.6507169013755396,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BISCUIT,Biscuit_Fat_40_RandomSplit,RMSEP,0.4025310266762831,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,BISCUIT,Biscuit_Sucrose_40_RandomSplit,RMSEP,1.5066320314346833,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,COLZA,C_woOutlier,RMSEP,0.838604593642227,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,COLZA,N_wOutlier,RMSEP,0.2167147531633649,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,COLZA,N_woOutlier,RMSEP,0.209232780207432,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,RMSEP,0.1102293322720551,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,RMSEP,0.4974513589991104,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DIESEL,DIESEL_bp50_246_b-a,RMSEP,4.144354634385353,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DIESEL,DIESEL_bp50_246_hla-b,RMSEP,4.568122576497599,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DIESEL,DIESEL_bp50_246_hlb-a,RMSEP,3.4955264046807555,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DarkResp,Rd25_CBtestSite,RMSEP,0.3400336825744706,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DarkResp,Rd25_GTtestSite,RMSEP,0.3762790212350022,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DarkResp,Rd25_XSBNtestSite,RMSEP,0.2991961027386562,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,DarkResp,Rd25_spxy70,RMSEP,0.1664553680455906,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,RMSEP,32.423696411112154,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,RMSEP,59.89801078051081,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,ECOSIS_LeafTraits,Chla+b_spxyG_species,RMSEP,60.69883695501996,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,ECOSIS_LeafTraits,LMA_spxyG_block2deg,RMSEP,22.192536591233083,True,False
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,FUSARIUM,FinalScore_grp70_30_scoreQ,RMSEP,1.3487084980622803,True,False
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,FUSARIUM,Fv_Fm_grp70_30,RMSEP,0.0309108634547573,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,FUSARIUM,Tleaf_grp70_30,RMSEP,2.8869659770405227,True,False
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINES,grapevine_chloride_556_KS,RMSEP,1004.7711085771856,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,RMSEP,3.4195867941291915,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,RMSEP,4.010255503725023,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,RMSEP,4.005316833851728,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,RMSEP,4.374574398786281,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,RMSEP,0.3142029546660064,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,RMSEP,1.507199700321095,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,IncombustibleMaterial,TIC_spxy70,RMSEP,3.4640680128660866,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,RMSEP,3.752188640829693,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,LUCAS,LUCAS_SOC_all_26650_NocitaKS,RMSEP,6.310093708139271,True,False
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,RMSEP,0.3437161762845032,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MALARIA,Malaria_Oocist_333_Maia,RMSEP,7872.586562811307,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MALARIA,Malaria_Sporozoite_229_Maia,RMSEP,35027.55533360475,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,RMSEP,5.561677568553957,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,RMSEP,2.6794924408313463,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,RMSEP,0.7834426914589188,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,RMSEP,2.3950313126089853,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,RMSEP,1.7949795973712188,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MILK,Milk_Fat_1224_KS,RMSEP,0.1506755133776697,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MILK,Milk_Lactose_1224_KS,RMSEP,0.1236079699096345,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,MILK,Milk_Urea_1224_KS,RMSEP,4.332178844974017,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PEACH,Brix_spxy70,RMSEP,0.7698634434844062,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PHOSPHORUS,LP_spxyG,RMSEP,0.1657184972518241,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PHOSPHORUS,MP_spxyG,RMSEP,0.0199865693618074,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PHOSPHORUS,NP_spxyG,RMSEP,0.1231536913775641,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PHOSPHORUS,Pi_spxyG,RMSEP,0.157162626181273,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PHOSPHORUS,V25_spxyG,RMSEP,0.2632008951654764,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,PLUMS,Firmness_spxy70,RMSEP,0.2609965718246939,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,QUARTZ,Quartz_spxy70,RMSEP,0.0005494316147727,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,TABLET,Escitalopramt_310_Zhao,RMSEP,0.8433432586902941,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,WOOD_density,WOOD_Density_402_Olale,RMSEP,0.1273425697680852,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Raw,TabPFN-Raw,WOOD_density,WOOD_N_402_Olale,RMSEP,0.048441743675388,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,ALPINE,ALPINE_P_291_KS,RMSEP,0.0434172262265824,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,AMYLOSE,Rice_Amylose_313_YbasedSplit,RMSEP,1.6324748680589178,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BEEFMARBLING,Beef_Marbling_RandomSplit,RMSEP,61.66147586241889,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BEER,Beer_OriginalExtract_60_KS,RMSEP,0.1299057120433259,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BEER,Beer_OriginalExtract_60_YbaseSplit,RMSEP,0.1518057882280002,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BERRY,brix_groupSampleID_stratDateVar_balRows,RMSEP,2.853174648141779,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BERRY,ph_groupSampleID_stratDateVar_balRows,RMSEP,0.2311397916046612,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BERRY,ta_groupSampleID_stratDateVar_balRows,RMSEP,1.5232489464217651,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BISCUIT,Biscuit_Fat_40_RandomSplit,RMSEP,0.4496367672416956,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,BISCUIT,Biscuit_Sucrose_40_RandomSplit,RMSEP,0.9563602522311316,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,COLZA,C_woOutlier,RMSEP,0.7934057539308966,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,COLZA,N_wOutlier,RMSEP,0.1753391406618567,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,COLZA,N_woOutlier,RMSEP,0.1774593952768322,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,RMSEP,0.024732365270999,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,RMSEP,0.0640284145472728,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DIESEL,DIESEL_bp50_246_b-a,RMSEP,4.32793289222884,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DIESEL,DIESEL_bp50_246_hla-b,RMSEP,4.204671505294696,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DIESEL,DIESEL_bp50_246_hlb-a,RMSEP,2.941691963741545,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DarkResp,Rd25_CBtestSite,RMSEP,0.2768014604928451,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DarkResp,Rd25_GTtestSite,RMSEP,0.283656162595822,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DarkResp,Rd25_XSBNtestSite,RMSEP,0.2555386706070408,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,DarkResp,Rd25_spxy70,RMSEP,0.1662338831839056,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,RMSEP,30.400491431444763,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,RMSEP,70.2517756389499,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,ECOSIS_LeafTraits,Chla+b_spxyG_species,RMSEP,49.00256863506216,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,FUSARIUM,Fv_Fm_grp70_30,RMSEP,0.0255441423119991,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINES,grapevine_chloride_556_KS,RMSEP,771.2750618484285,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,RMSEP,3.4195867941291915,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,RMSEP,3.734769944542737,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,RMSEP,3.6237328654559775,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,RMSEP,4.484544769962023,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,RMSEP,0.302785366424565,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,RMSEP,1.4832810032041188,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,IncombustibleMaterial,TIC_spxy70,RMSEP,2.9618158540951023,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,RMSEP,3.330519129081399,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,LUCAS,LUCAS_SOC_all_26650_NocitaKS,RMSEP,5.549614417482722,True,False
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,RMSEP,0.2503169152062248,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MALARIA,Malaria_Oocist_333_Maia,RMSEP,8084.587736739721,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MALARIA,Malaria_Sporozoite_229_Maia,RMSEP,34162.99329936347,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,RMSEP,5.621742848992302,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,RMSEP,2.658345589992729,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,RMSEP,0.7508986236686556,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,RMSEP,2.2951036862227383,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,RMSEP,1.5941884695680253,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MILK,Milk_Fat_1224_KS,RMSEP,0.0804810781126017,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MILK,Milk_Lactose_1224_KS,RMSEP,0.0476799677937258,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,MILK,Milk_Urea_1224_KS,RMSEP,3.9276846609334144,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PEACH,Brix_spxy70,RMSEP,0.3967094148765152,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PHOSPHORUS,LP_spxyG,RMSEP,0.1831265619196814,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PHOSPHORUS,MP_spxyG,RMSEP,0.0213239925416399,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PHOSPHORUS,NP_spxyG,RMSEP,0.115737934160017,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PHOSPHORUS,Pi_spxyG,RMSEP,0.1803016262304163,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PHOSPHORUS,V25_spxyG,RMSEP,0.2926425800034379,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,PLUMS,Firmness_spxy70,RMSEP,0.2572658569578188,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,QUARTZ,Quartz_spxy70,RMSEP,0.0004709108899428,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,TABLET,Escitalopramt_310_Zhao,RMSEP,0.3284213500881314,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,WOOD_density,WOOD_Density_402_Olale,RMSEP,0.1216669909436602,True,True
TabPFN_paper/master_pivot,Paper_TabPFN_Opt,TabPFN-opt,WOOD_density,WOOD_N_402_Olale,RMSEP,0.0472945910950756,True,True
