source,model,dataset_group,dataset,task,metric_name,metric_value,lower_is_better
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,COLZA,N_woOutlier,regression,RMSEP,1.4685451623232424,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,COLZA,C_woOutlier,regression,RMSEP,2.800600431587674,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,COLZA,N_wOutlier,regression,RMSEP,1.4739000076889546,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,5.065096092787531,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,14.015707192320072,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,15.832817166108343,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc1-asls-osc3-compact,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,7.850742940337622,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PLUMS,Firmness_spxy70,regression,RMSEP,1.9133109395752896,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PEACH,Brix_spxy70,regression,RMSEP,3.529316775019644,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,1.6023469437951416,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,2.4408917216477266,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,8.609230071726108,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,6.349249364017432,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,9.815787647852783,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.2032614588223008,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,4.502117996765321,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.7641454618215828,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.347000967804583,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.054051042106964,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.5760258721942,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,12.25625147423679,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,16.0463589186763,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,17.14054456145918,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,48.53471558410246,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,36126.39204002257,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.5033612179967893,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.3350296065232781,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PHOSPHORUS,Pi_spxyG,regression,RMSEP,1.150908049021684,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.2927875325473975,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.0228040888762267,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MILK,Milk_Fat_1224_KS,regression,RMSEP,1.5107909529495172,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,5.749997953729019,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,0.9779400630234962,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,QUARTZ,Quartz_spxy70,regression,RMSEP,0.2513122528382573,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1693958512836105,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.1331791900876839,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,7746.491905579741,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.1061208759833986,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.2482202465903902,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.3216601248007647,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.3817947650100113,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,DarkResp,Rd25_spxy70,regression,RMSEP,0.6738667008075189,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,14.23021462669833,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,10.560783383552169,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,6.227454823940769,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,2.4026858350470937,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,21.65600972380621,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0392855321366883,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,11381.251118785109,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,102.99687280467184,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.6339089672598296,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,MILK,Milk_Urea_1224_KS,regression,RMSEP,5.161700786586209,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.443678277980477,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.808828421515134,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,9.4047397168725,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,1.0541274889781862,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,1.1228964430408972,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,COLZA,N_woOutlier,regression,RMSEP,2.042913568198065,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,COLZA,C_woOutlier,regression,RMSEP,2.799804883789295,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,COLZA,N_wOutlier,regression,RMSEP,1.8962386874385115,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,9.267129760045387,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,14.656627824328655,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,86.54260034789384,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-x-compact,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,7.861596834746681,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PLUMS,Firmness_spxy70,regression,RMSEP,0.2787446094618862,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PEACH,Brix_spxy70,regression,RMSEP,1.7441928430280516,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,1.5988616084225502,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,2.4409698097376,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,3.887249308561596,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,2.002737950419976,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,6.803729841269241,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1737308604515726,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.7860225156980726,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.7655838217262678,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.608029012239142,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.166747502361024,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.1941575604980255,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,4.424842387520383,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,15.968351859786134,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,17.139392549561393,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,15.000386213658324,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,33843.39952809566,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.470456880478223,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.3775181965750423,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.2371885467064653,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1881984156859561,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.0230883243155917,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.8475056628079195,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,5.256100947749421,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,1.0793474095662896,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,QUARTZ,Quartz_spxy70,regression,RMSEP,0.2513122528299031,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1694030045547284,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0663544938682619,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,7745.545597288747,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.1059674829602085,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.2489561790185711,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.3203317683883604,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.3552583660239575,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,DarkResp,Rd25_spxy70,regression,RMSEP,0.2607350758726178,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,13.222870812828113,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,7.166530044962727,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,6.237106977051414,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,2.387062010122305,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,7.359322616768924,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0372303332258083,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,1501.6727226755238,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,99.43477930807256,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.1691518628714856,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,MILK,Milk_Urea_1224_KS,regression,RMSEP,5.144023121424149,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.6141909732914765,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,11.616063475486744,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,9.399871705480091,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,1.0414982030141908,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,1.1133281813207865,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,COLZA,N_woOutlier,regression,RMSEP,1.468650613138129,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,COLZA,C_woOutlier,regression,RMSEP,2.79978431871136,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,COLZA,N_wOutlier,regression,RMSEP,1.4698462865999011,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,6.04694529374921,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,14.22409857962464,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,15.64388929565934,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc1-compact,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,7.858444163309734,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PLUMS,Firmness_spxy70,regression,RMSEP,0.2849266357533501,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PEACH,Brix_spxy70,regression,RMSEP,1.7440838787993436,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,1.598840622746035,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,2.44090178870816,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,3.8870195282419058,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,2.00369202521176,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,6.803741719104837,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1737310212842047,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.7840373562685611,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.7657483420886335,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.607460592889928,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.177923376894645,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.190514059538469,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,4.424875210622773,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,15.757570215639598,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,17.14367648938028,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,14.992235484711216,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,33809.7071150014,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.4736924494895243,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.3798949625277379,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.2376737388526821,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1877958694770091,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.022941330712762,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.8466893344184893,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,5.254999643718183,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,1.080301292854505,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,QUARTZ,Quartz_spxy70,regression,RMSEP,0.2513122527985423,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.16946639023169,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0663546864344646,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,7741.616141867036,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.1059650775691923,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.249724351325135,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.3161965095903079,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.3552306902493297,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,DarkResp,Rd25_spxy70,regression,RMSEP,0.262224737877877,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,13.22252639149296,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,7.165004207815187,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,6.236935792129908,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,2.3874468859193274,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,7.35923560137896,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0372777823337058,True
AOM_v0/tabpfn_comparison_per_dataset,pipeline-emsc2-x-osc2-compact,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,1502.4633565033398,True
