dataset,database_name,pipeline,n_train,n_test,n_features,ref_rmse_pls,ref_rmse_paper_ridge,ref_rmse_tabpfn_raw,ref_rmse_tabpfn_opt,ref_rmse_cnn,ref_rmse_catboost,ref_rmse_aom_ridge_curated_best,status,error_message,rmsep,fit_time_s,predict_time_s,selected_operators,relative_rmsep_vs_pls,relative_rmsep_vs_paper_ridge,relative_rmsep_vs_tabpfn_raw,relative_rmsep_vs_tabpfn_opt,relative_rmsep_vs_cnn,relative_rmsep_vs_catboost,relative_rmsep_vs_aom_ridge_curated_best
Biscuit_Sucrose_40_RandomSplit,BISCUIT,AOMPLS-fck-only,40,32,700,1.5986900396222972,1.1462177673520162,1.5066320314346833,0.9563602522311316,,1.5124326715988914,0.7737680783652301,OK,,1.26139767716314,0.702131935977377,4.441104829311371e-05,"fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31",-0.2109804615651732,0.1004869345876668,-0.1627699060918146,0.3189566109845887,,-0.1659809386227857,0.6302012352695445
Biscuit_Sucrose_40_RandomSplit,BISCUIT,FCK-AOMPLS-static,40,32,700,1.5986900396222972,1.1462177673520162,1.5066320314346833,0.9563602522311316,,1.5124326715988914,0.7737680783652301,OK,,1.727901550651242,39.34936974395532,0.0051926929736509,"sg_d2_w11_p2,sg_d2_w11_p2",0.0808233665229265,0.5074810388282738,0.1468636764650861,0.806747558381008,,0.1424651047934348,1.2331000708918451
Ccar_spxyG_block2deg,ECOSIS_LeafTraits,PLS-baseline,1016,3229,196,64.29414172192388,66.63105982394346,32.423696411112154,30.400491431444763,6.3384977343867615,39.54812279603111,,OK,,56.20719500584526,0.0069898680085316,0.0109493340132758,,-0.1257804599220744,-0.156441528104772,0.7335221220052532,0.8488910000878249,7.86758935022057,0.4212354729384522,
Ccar_spxyG_block2deg,ECOSIS_LeafTraits,AOMPLS-compact,1016,3229,196,64.29414172192388,66.63105982394346,32.423696411112154,30.400491431444763,6.3384977343867615,39.54812279603111,,OK,,70.98125640040081,0.3183696890482679,0.0045218780869618,"identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity",0.1040081491001017,0.0652878190434265,1.1891784175500213,1.3348720056209786,10.198435240470763,0.794807221735546,
Ccar_spxyG_block2deg,ECOSIS_LeafTraits,AOMPLS-compact-with-fck,1016,3229,196,64.29414172192388,66.63105982394346,32.423696411112154,30.400491431444763,6.3384977343867615,39.54812279603111,,OK,,70.98125640040081,0.4598234449513256,0.0155419169459491,"identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity",0.1040081491001017,0.0652878190434265,1.1891784175500213,1.3348720056209786,10.198435240470763,0.794807221735546,
Ccar_spxyG_block2deg,ECOSIS_LeafTraits,AOMPLS-fck-only,1016,3229,196,64.29414172192388,66.63105982394346,32.423696411112154,30.400491431444763,6.3384977343867615,39.54812279603111,,OK,,70.98125640040081,0.2355149859795346,0.011764412978664,"identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity",0.1040081491001017,0.0652878190434265,1.1891784175500213,1.3348720056209786,10.198435240470763,0.794807221735546,
Ccar_spxyG_block2deg,ECOSIS_LeafTraits,FCK-AOMPLS-static,1016,3229,196,64.29414172192388,66.63105982394346,32.423696411112154,30.400491431444763,6.3384977343867615,39.54812279603111,,OK,,78.88131710973254,25.830361695960164,0.1747339809080585,"identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity",0.2268818744155429,0.1838520551550198,1.432829252703543,1.5947382228216749,11.44479692432424,0.9945653935728334,
DIESEL_bp50_246_b-a,DIESEL,PLS-baseline,113,113,401,3.2879436552500017,2.838465222966137,4.144354634385353,4.32793289222884,8.9960753312349,6.186257544946492,2.7344743390292003,OK,,3.5751315507393167,0.0026110309408977,0.000239350949414,,0.0873457472517054,0.259529805689632,-0.1373490287059996,-0.1739401604034203,-0.6025898606777724,-0.422084915675744,0.3074291829004942
DIESEL_bp50_246_b-a,DIESEL,AOMPLS-compact,113,113,401,3.2879436552500017,2.838465222966137,4.144354634385353,4.32793289222884,8.9960753312349,6.186257544946492,2.7344743390292003,OK,,3.2098879761585755,0.5451236319495365,8.357199840247631e-05,"detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1",-0.0237399685869894,0.1308533746290925,-0.2254794149307561,-0.2583323133493604,-0.6431901848338624,-0.481126035759583,0.1738592424671126
DIESEL_bp50_246_b-a,DIESEL,AOMPLS-compact-with-fck,113,113,401,3.2879436552500017,2.838465222966137,4.144354634385353,4.32793289222884,8.9960753312349,6.186257544946492,2.7344743390292003,OK,,3.2098879761585755,0.7229944980936125,6.147706881165504e-05,"detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1",-0.0237399685869894,0.1308533746290925,-0.2254794149307561,-0.2583323133493604,-0.6431901848338624,-0.481126035759583,0.1738592424671126
DIESEL_bp50_246_b-a,DIESEL,AOMPLS-fck-only,113,113,401,3.2879436552500017,2.838465222966137,4.144354634385353,4.32793289222884,8.9960753312349,6.186257544946492,2.7344743390292003,OK,,3.127018212689034,0.3346503470093012,7.333303801715374e-05,"fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31",-0.0489440998491598,0.1016581029030065,-0.2454752335274511,-0.2774799677915863,-0.6524019533460503,-0.4945218187297306,0.1435536871043359
