database_name,dataset,task,model,result_label,result_dir,status,status_details,preprocessing_pipeline,RMSECV,RMSE_MF,RMSEP,MAE_test,r2_test,search_mean_score,seed,n_splits,best_config_json,best_model_params_json,best_fold_scores_json,trial_values_json,search_results_path,best_config_path,final_predictions_path,fold_predictions_path,rmse_mf_source,artifact_best_config_format,artifact_search_results_format,artifact_final_predictions_format
ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1,6.999196375336415,,49.00256863506216,10.782745980801755,-9.018531293765566,6.999196375336415,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_2_1""}",,"[6.260201876687027, 7.690009419769319, 7.047377829552899]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Chla+b_spxyG_species__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Chla+b_spxyG_species__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Chla+b_spxyG_species__final_predictions.csv,,,legacy,legacy_csv,legacy
CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1,0.03687771681030307,,0.024732365270999077,0.0194455812499999,0.979763269178933,0.036877716810303,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""None"", ""shape"": ""SG_11_2_1""}",,"[0.04416154308406937, 0.02366892995014802, 0.04280267739669183]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Oil_80_ZhengChenPelegYbaseSplit__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Oil_80_ZhengChenPelegYbaseSplit__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Oil_80_ZhengChenPelegYbaseSplit__final_predictions.csv,,,legacy,legacy_csv,legacy
CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1,0.1359020218830174,,0.06402841454727287,0.04861081249999888,0.9935489175965669,0.1359020218830174,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""None"", ""shape"": ""SG_11_2_1""}",,"[0.12477747066650788, 0.15944162158501649, 0.12348697339752777]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Starch_80_ZhengChenPelegYbaseSplit__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Starch_80_ZhengChenPelegYbaseSplit__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Corn_Starch_80_ZhengChenPelegYbaseSplit__final_predictions.csv,,,legacy,legacy_csv,legacy
DIESEL,DIESEL_bp50_246_b-a,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2,4.535107491315499,,4.32793289222884,3.31839407079646,0.9156111676616617,4.535107491315499,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""None"", ""shape"": ""SG_21_3_2""}",,"[3.9086882039044504, 3.714083909746151, 5.982550360295897]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_b-a__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_b-a__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_b-a__final_predictions.csv,,,legacy,legacy_csv,legacy
DIESEL,DIESEL_bp50_246_hla-b,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,None,4.760546950306002,,4.204671505294696,2.900775221238937,0.939480842823964,4.760546950306002,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""None"", ""shape"": ""None""}",,"[4.76197490050115, 5.068733616060431, 4.450932334356424]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hla-b__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hla-b__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hla-b__final_predictions.csv,,,legacy,legacy_csv,legacy
DIESEL,DIESEL_bp50_246_hlb-a,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SNV,4.801659665959428,,2.941691963741545,2.387770442477876,0.9610131336135861,4.801659665959428,42.0,3.0,"{""phase2"": ""PCA_features_0.25"", ""scatter"": ""SNV"", ""shape"": ""None""}",,"[5.21167151730349, 3.846264024770295, 5.347043455804499]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hlb-a__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hlb-a__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/DIESEL_bp50_246_hlb-a__final_predictions.csv,,,legacy,legacy_csv,legacy
TABLET,Escitalopramt_310_Zhao,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1 + SNV,0.1955165713731942,,0.3284213500881314,0.27672494271844666,0.8915167178795723,0.1955165713731942,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_11_2_1""}",,"[0.19090189495596396, 0.18991695957055355, 0.20573085959306506]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Escitalopramt_310_Zhao__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Escitalopramt_310_Zhao__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Escitalopramt_310_Zhao__final_predictions.csv,,,legacy,legacy_csv,legacy
PLUMS,Firmness_spxy70,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2,0.3576709411783281,,0.2572658569578188,0.19125740833333338,-0.1902271428658986,0.3576709411783281,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_3_2""}",,"[0.33240155502523483, 0.4407096252991032, 0.29990164321064633]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Firmness_spxy70__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Firmness_spxy70__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Firmness_spxy70__final_predictions.csv,,,legacy,legacy_csv,legacy
FUSARIUM,Fv_Fm_grp70_30,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1,0.03488571731514276,,0.025544142311999193,0.017828717886227547,0.5296873186245465,0.0348857173151427,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_15_2_1""}",,"[0.029077466837797654, 0.03299645285766594, 0.04258323224996469]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Fv_Fm_grp70_30__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Fv_Fm_grp70_30__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Fv_Fm_grp70_30__final_predictions.csv,,,legacy,legacy_csv,legacy
GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1 + SNV,0.2934418469610515,,0.30278536642456505,0.2358903227093281,0.9151009805160257,0.2934418469610515,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_21_2_1""}",,"[0.29264586714079494, 0.2971544881611314, 0.2905251855812282]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LMA_spxyG70_30_byCultivar_ASD__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LMA_spxyG70_30_byCultivar_ASD__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LMA_spxyG70_30_byCultivar_ASD__final_predictions.csv,,,legacy,legacy_csv,legacy
PHOSPHORUS,LP_spxyG,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1,0.0387760010443543,,0.18312656191968144,0.15028861777272728,-1.214644260134433,0.0387760010443543,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_11_2_1""}",,"[0.03297187614418347, 0.04374452372529284, 0.0396116032635866]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LP_spxyG__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LP_spxyG__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LP_spxyG__final_predictions.csv,,,legacy,legacy_csv,legacy
LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1,7.128683180716109,,3.330519129081399,2.198540649732824,0.7360386135879604,7.128683180716109,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_2_1""}",,"[7.592174118451092, 7.054799393505026, 6.73907603019221]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_Cropland_8731_NocitaKS__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_Cropland_8731_NocitaKS__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_Cropland_8731_NocitaKS__final_predictions.csv,,,legacy,legacy_csv,legacy
LUCAS,LUCAS_SOC_all_26650_NocitaKS,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1,21.126432213914768,,5.549614417482722,3.365883212624759,0.8405822194224916,21.126432213914768,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_2_1""}",,"[20.618057236565836, 21.290020898546167, 21.471218506632294]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_all_26650_NocitaKS__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_all_26650_NocitaKS__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_SOC_all_26650_NocitaKS__final_predictions.csv,,,legacy,legacy_csv,legacy
LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1,0.34926607527126724,,0.2503169152062248,0.17264181768707482,0.9493941325945348,0.3492660752712672,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_2_1""}",,"[0.32002255070190916, 0.3457128033200672, 0.3820628717918253]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_pH_Organic_1763_LiuRandomOrganic__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_pH_Organic_1763_LiuRandomOrganic__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/LUCAS_pH_Organic_1763_LiuRandomOrganic__final_predictions.csv,,,legacy,legacy_csv,legacy
PHOSPHORUS,MP_spxyG,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1 + SNV,0.010841721226134351,,0.021323992541639948,0.015782454477272726,-0.2816471174663391,0.0108417212261343,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""SNV"", ""shape"": ""SG_11_2_1""}",,"[0.011072597316130939, 0.01123066019082392, 0.010221906171448192]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/MP_spxyG__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/MP_spxyG__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/MP_spxyG__final_predictions.csv,,,legacy,legacy_csv,legacy
MALARIA,Malaria_Oocist_333_Maia,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2,5359.408252668164,,8084.587736739721,3498.5691516035854,-0.08964544071718938,5359.408252668164,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_3_2""}",,"[3834.490280902269, 4626.559044523207, 7617.175432579015]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Oocist_333_Maia__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Oocist_333_Maia__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Oocist_333_Maia__final_predictions.csv,,,legacy,legacy_csv,legacy
MALARIA,Malaria_Sporozoite_229_Maia,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1,20592.320565398717,,34162.99329936347,15152.67984484176,-0.06170409097375362,20592.32056539872,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_15_2_1""}",,"[15072.178538234633, 23064.546939824486, 23640.236218137034]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Sporozoite_229_Maia__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Sporozoite_229_Maia__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Malaria_Sporozoite_229_Maia__final_predictions.csv,,,legacy,legacy_csv,legacy
MILK,Milk_Fat_1224_KS,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1,0.07763490003002099,,0.0804810781126017,0.05028465791855202,0.9892844268935549,0.0776349000300209,42.0,3.0,"{""phase2"": ""PCA_features_0.25"", ""scatter"": ""None"", ""shape"": ""SG_11_2_1""}",,"[0.08243413324188079, 0.06892189610593712, 0.08154867074224509]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Fat_1224_KS__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Fat_1224_KS__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Fat_1224_KS__final_predictions.csv,,,legacy,legacy_csv,legacy
MILK,Milk_Lactose_1224_KS,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2 + SNV,0.05529428525634363,,0.04767996779372585,0.03690393233695653,0.916430731202754,0.0552942852563436,42.0,3.0,"{""phase2"": ""PCA_features_0.25"", ""scatter"": ""SNV"", ""shape"": ""SG_21_3_2""}",,"[0.05096646099669692, 0.06018578000660916, 0.05473061476572483]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Lactose_1224_KS__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Lactose_1224_KS__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Lactose_1224_KS__final_predictions.csv,,,legacy,legacy_csv,legacy
MILK,Milk_Urea_1224_KS,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1,4.115228751553258,,3.9276846609334144,3.007860168478261,0.4007671189314609,4.115228751553258,42.0,3.0,"{""phase2"": ""PCA_features_0.25"", ""scatter"": ""None"", ""shape"": ""SG_15_2_1""}",,"[4.018030774436812, 4.126564191697282, 4.2010912885256815]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Urea_1224_KS__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Urea_1224_KS__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Milk_Urea_1224_KS__final_predictions.csv,,,legacy,legacy_csv,legacy
PHOSPHORUS,NP_spxyG,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1,0.033894099757741734,,0.115737934160017,0.09291972613636364,-0.5732639916106317,0.0338940997577417,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_15_2_1""}",,"[0.03204819834655583, 0.032009005857444886, 0.03762509506922448]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/NP_spxyG__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/NP_spxyG__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/NP_spxyG__final_predictions.csv,,,legacy,legacy_csv,legacy
COLZA,N_wOutlier,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2,0.1975223205808788,,0.17533914066185674,0.11031130729908865,0.9857411073452041,0.1975223205808788,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_3_2""}",,"[0.2070298447844206, 0.18642942148270455, 0.1991076954755112]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_wOutlier__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_wOutlier__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_wOutlier__final_predictions.csv,,,legacy,legacy_csv,legacy
COLZA,N_woOutlier,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1 + SNV,0.18100547207466677,,0.17745939527683227,0.10955731922949462,0.9853941765565084,0.1810054720746667,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_15_2_1""}",,"[0.18217046233094072, 0.17951825113772424, 0.18132770275533544]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_woOutlier__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_woOutlier__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/N_woOutlier__final_predictions.csv,,,legacy,legacy_csv,legacy
PHOSPHORUS,Pi_spxyG,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_3_2,0.03598699367555487,,0.18030162623041635,0.14787699131818183,-1.3976374928286353,0.0359869936755548,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_3_2""}",,"[0.034971622885527034, 0.03385862400123283, 0.03913073413990474]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Pi_spxyG__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Pi_spxyG__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Pi_spxyG__final_predictions.csv,,,legacy,legacy_csv,legacy
QUARTZ,Quartz_spxy70,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_3_2 + SNV,0.003414801837114395,,0.0004709108899428155,0.0003821668445465152,0.9999954637380684,0.0034148018371143,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""SNV"", ""shape"": ""SG_15_3_2""}",,"[0.0014143715955089115, 0.0016131735287937337, 0.0072168603870405405]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Quartz_spxy70__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Quartz_spxy70__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Quartz_spxy70__final_predictions.csv,,,legacy,legacy_csv,legacy
DarkResp,Rd25_CBtestSite,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_11_2_1,0.1828693337321309,,0.27680146049284515,0.22117239013698636,0.04130500494409195,0.1828693337321309,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_11_2_1""}",,"[0.17461795056630428, 0.17530827294416576, 0.19868177768592277]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_CBtestSite__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_CBtestSite__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_CBtestSite__final_predictions.csv,,,legacy,legacy_csv,legacy
DarkResp,Rd25_GTtestSite,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_21_2_1,0.19421497548986166,,0.28365616259582205,0.23493475410404627,-0.43082692879475437,0.1942149754898616,42.0,3.0,"{""phase2"": ""None"", ""scatter"": ""None"", ""shape"": ""SG_21_2_1""}",,"[0.18289776006560748, 0.21293318683450896, 0.18681397956946857]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_GTtestSite__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_GTtestSite__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_GTtestSite__final_predictions.csv,,,legacy,legacy_csv,legacy
DarkResp,Rd25_XSBNtestSite,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1 + SNV,0.1859684291766386,,0.25553867060704083,0.19983366284768214,0.2193469802209067,0.1859684291766386,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""SNV"", ""shape"": ""SG_15_2_1""}",,"[0.18344027056850692, 0.19051070514642718, 0.1839543118149818]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_XSBNtestSite__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_XSBNtestSite__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_XSBNtestSite__final_predictions.csv,,,legacy,legacy_csv,legacy
DarkResp,Rd25_spxy70,regression,TabPFN-opt,TabPFN-opt,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart,partial,missing_fold_test_predictions,SG_15_2_1,0.20045307473615873,,0.16623388318390564,0.13026737482269501,0.5905727829487774,0.2004530747361587,42.0,3.0,"{""phase2"": ""OSC"", ""scatter"": ""None"", ""shape"": ""SG_15_2_1""}",,"[0.21562412462042038, 0.19156353306675067, 0.1941715665213052]",,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_spxy70__search_results.csv,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_spxy70__best_config.json,/home/robinr/Desktop/VSCode/CIRAD_PhD_Robin/Results/tabpfn_reg_smart/Rd25_spxy70__final_predictions.csv,,,legacy,legacy_csv,legacy
